id,name,fake,nivel,path
P8381,"0202:Carne de animales de la especie bovina, congelada",02,3,"02:Carne y despojos comestible > 0202:Carne de animales de la especie bovina, congelada"
SP125,020230:Deshuesada,0202,4,"02:Carne y despojos comestible > 0202:Carne de animales de la especie bovina, congelada > 020230:Deshuesada"
F124,02023001 : Deshuesada.,02023001,5,"02:Carne y despojos comestible > 0202:Carne de animales de la especie bovina, congelada > 020230:Deshuesada > 02023001 : Deshuesada."
P11321,02:Carne y despojos comestible,02,2,02:Carne y despojos comestible
P8382,"0203:Carne de animales de la especie porcina, fresca, refrigerada o congelada",02,3,"02:Carne y despojos comestible > 0203:Carne de animales de la especie porcina, fresca, refrigerada o congelada"
SP127,020311:En canales o medias canales,0203,4,"02:Carne y despojos comestible > 0203:Carne de animales de la especie porcina, fresca, refrigerada o congelada > 020311:En canales o medias canales"
F126,02031101 : En canales o medias canales.,02031101,5,"02:Carne y despojos comestible > 0203:Carne de animales de la especie porcina, fresca, refrigerada o congelada > 020311:En canales o medias canales > 02031101 : En canales o medias canales."
P8383,"0203:Carne de animales de la especie porcina, fresca, refrigerada o congelada",02,3,"02:Carne y despojos comestible > 0203:Carne de animales de la especie porcina, fresca, refrigerada o congelada"
SP129,"020312:Piernas, paletas, y sus trozos, sin deshuesar",0203,4,"02:Carne y despojos comestible > 0203:Carne de animales de la especie porcina, fresca, refrigerada o congelada > 020312:Piernas, paletas, y sus trozos, sin deshuesar"
F128,02031201 : Piernas  paletas  y sus trozos  sin deshuesar.,02031201,5,"02:Carne y despojos comestible > 0203:Carne de animales de la especie porcina, fresca, refrigerada o congelada > 020312:Piernas, paletas, y sus trozos, sin deshuesar > 02031201 : Piernas  paletas  y sus trozos  sin deshuesar."
P8384,"0203:Carne de animales de la especie porcina, fresca, refrigerada o congelada",02,3,"02:Carne y despojos comestible > 0203:Carne de animales de la especie porcina, fresca, refrigerada o congelada"
SP131,020319:Las demas,0203,4,"02:Carne y despojos comestible > 0203:Carne de animales de la especie porcina, fresca, refrigerada o congelada > 020319:Las demas"
F130,02031999 : Las demás.,02031999,5,"02:Carne y despojos comestible > 0203:Carne de animales de la especie porcina, fresca, refrigerada o congelada > 020319:Las demas > 02031999 : Las demás."
P8385,"0203:Carne de animales de la especie porcina, fresca, refrigerada o congelada",02,3,"02:Carne y despojos comestible > 0203:Carne de animales de la especie porcina, fresca, refrigerada o congelada"
SP133,020321:En canales o medias canales,0203,4,"02:Carne y despojos comestible > 0203:Carne de animales de la especie porcina, fresca, refrigerada o congelada > 020321:En canales o medias canales"
F132,02032101 : En canales o medias canales.,02032101,5,"02:Carne y despojos comestible > 0203:Carne de animales de la especie porcina, fresca, refrigerada o congelada > 020321:En canales o medias canales > 02032101 : En canales o medias canales."
P8386,"0203:Carne de animales de la especie porcina, fresca, refrigerada o congelada",02,3,"02:Carne y despojos comestible > 0203:Carne de animales de la especie porcina, fresca, refrigerada o congelada"
SP135,"020322:Piernas, paletas, y sus trozos, sin deshuesar",0203,4,"02:Carne y despojos comestible > 0203:Carne de animales de la especie porcina, fresca, refrigerada o congelada > 020322:Piernas, paletas, y sus trozos, sin deshuesar"
F134,02032201 : Piernas  paletas  y sus trozos  sin deshuesar.,02032201,5,"02:Carne y despojos comestible > 0203:Carne de animales de la especie porcina, fresca, refrigerada o congelada > 020322:Piernas, paletas, y sus trozos, sin deshuesar > 02032201 : Piernas  paletas  y sus trozos  sin deshuesar."
P8387,"0203:Carne de animales de la especie porcina, fresca, refrigerada o congelada",02,3,"02:Carne y despojos comestible > 0203:Carne de animales de la especie porcina, fresca, refrigerada o congelada"
SP137,020329:Las demas,0203,4,"02:Carne y despojos comestible > 0203:Carne de animales de la especie porcina, fresca, refrigerada o congelada > 020329:Las demas"
F136,02032999 : Las demás.,02032999,5,"02:Carne y despojos comestible > 0203:Carne de animales de la especie porcina, fresca, refrigerada o congelada > 020329:Las demas > 02032999 : Las demás."
P11322,02:Carne y despojos comestible,02,2,02:Carne y despojos comestible
P8388,"0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada",02,3,"02:Carne y despojos comestible > 0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada"
SP139,"020410:Canales o medias canales de cordero, frescas o refrigeradas",0204,4,"02:Carne y despojos comestible > 0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada > 020410:Canales o medias canales de cordero, frescas o refrigeradas"
F138,02041001 : Canales o medias canales de cordero  frescas o refrigeradas.,02041001,5,"02:Carne y despojos comestible > 0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada > 020410:Canales o medias canales de cordero, frescas o refrigeradas > 02041001 : Canales o medias canales de cordero  frescas o refrigeradas."
P8389,"0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada",02,3,"02:Carne y despojos comestible > 0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada"
SP141,020421:En canales o medias canales,0204,4,"02:Carne y despojos comestible > 0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada > 020421:En canales o medias canales"
F140,02042101 : En canales o medias canales.,02042101,5,"02:Carne y despojos comestible > 0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada > 020421:En canales o medias canales > 02042101 : En canales o medias canales."
P8390,"0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada",02,3,"02:Carne y despojos comestible > 0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada"
SP143,020422:Los demas cortes (trozos) sin deshuesar,0204,4,"02:Carne y despojos comestible > 0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada > 020422:Los demas cortes (trozos) sin deshuesar"
F142,02042299 : Los demás cortes (trozos) sin deshuesar.,02042299,5,"02:Carne y despojos comestible > 0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada > 020422:Los demas cortes (trozos) sin deshuesar > 02042299 : Los demás cortes (trozos) sin deshuesar."
P8391,"0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada",02,3,"02:Carne y despojos comestible > 0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada"
SP145,020423:Deshuesadas,0204,4,"02:Carne y despojos comestible > 0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada > 020423:Deshuesadas"
F144,02042301 : Deshuesadas.,02042301,5,"02:Carne y despojos comestible > 0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada > 020423:Deshuesadas > 02042301 : Deshuesadas."
P8392,"0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada",02,3,"02:Carne y despojos comestible > 0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada"
SP147,"020430:Canales o medias canales de cordero, congeladas",0204,4,"02:Carne y despojos comestible > 0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada > 020430:Canales o medias canales de cordero, congeladas"
F146,02043001 : Canales o medias canales de cordero  congeladas.,02043001,5,"02:Carne y despojos comestible > 0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada > 020430:Canales o medias canales de cordero, congeladas > 02043001 : Canales o medias canales de cordero  congeladas."
P8393,"0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada",02,3,"02:Carne y despojos comestible > 0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada"
SP149,020441:En canales o medias canales,0204,4,"02:Carne y despojos comestible > 0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada > 020441:En canales o medias canales"
F148,02044101 : En canales o medias canales.,02044101,5,"02:Carne y despojos comestible > 0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada > 020441:En canales o medias canales > 02044101 : En canales o medias canales."
P8394,"0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada",02,3,"02:Carne y despojos comestible > 0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada"
SP151,020442:Los demas cortes (trozos) sin deshuesar,0204,4,"02:Carne y despojos comestible > 0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada > 020442:Los demas cortes (trozos) sin deshuesar"
F150,02044299 : Los demás cortes (trozos) sin deshuesar.,02044299,5,"02:Carne y despojos comestible > 0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada > 020442:Los demas cortes (trozos) sin deshuesar > 02044299 : Los demás cortes (trozos) sin deshuesar."
P8395,"0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada",02,3,"02:Carne y despojos comestible > 0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada"
SP153,020443:Deshuesadas,0204,4,"02:Carne y despojos comestible > 0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada > 020443:Deshuesadas"
F152,02044301 : Deshuesadas.,02044301,5,"02:Carne y despojos comestible > 0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada > 020443:Deshuesadas > 02044301 : Deshuesadas."
P8396,"0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada",02,3,"02:Carne y despojos comestible > 0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada"
SP155,020450:Carne de animales de la especie caprina,0204,4,"02:Carne y despojos comestible > 0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada > 020450:Carne de animales de la especie caprina"
F154,02045001 : Carne de animales de la especie caprina.,02045001,5,"02:Carne y despojos comestible > 0204:Carne de animales de las especies ovina o caprina, fresca, refrigerada o congelada > 020450:Carne de animales de la especie caprina > 02045001 : Carne de animales de la especie caprina."
P11323,0:N/A,0,2,0:N/A
P8397,020:N/A,0,3,0:N/A > 020:N/A
SP157,02050:N/A,020,4,0:N/A > 020:N/A > 02050:N/A
F156,0205001 : Carne de animales de las especies caballar  asnal o mular  fresca  refrigerada o congelada.,0205001,5,0:N/A > 020:N/A > 02050:N/A > 0205001 : Carne de animales de las especies caballar  asnal o mular  fresca  refrigerada o congelada.
P11324,02:Carne y despojos comestible,02,2,02:Carne y despojos comestible
P8398,"0206:Despojos comestibles de animales de las especies bovina, porcina, ovina, caprina, caballar, asnal o mular, frescos, refrigerados o congelados",02,3,"02:Carne y despojos comestible > 0206:Despojos comestibles de animales de las especies bovina, porcina, ovina, caprina, caballar, asnal o mular, frescos, refrigerados o congelados"
SP159,"020610:De la especie bovina, frescos o refrigerados",0206,4,"02:Carne y despojos comestible > 0206:Despojos comestibles de animales de las especies bovina, porcina, ovina, caprina, caballar, asnal o mular, frescos, refrigerados o congelados > 020610:De la especie bovina, frescos o refrigerados"
F158,02061001 : De la especie bovina  frescos o refrigerados.,02061001,5,"02:Carne y despojos comestible > 0206:Despojos comestibles de animales de las especies bovina, porcina, ovina, caprina, caballar, asnal o mular, frescos, refrigerados o congelados > 020610:De la especie bovina, frescos o refrigerados > 02061001 : De la especie bovina  frescos o refrigerados."
P8399,"0206:Despojos comestibles de animales de las especies bovina, porcina, ovina, caprina, caballar, asnal o mular, frescos, refrigerados o congelados",02,3,"02:Carne y despojos comestible > 0206:Despojos comestibles de animales de las especies bovina, porcina, ovina, caprina, caballar, asnal o mular, frescos, refrigerados o congelados"
SP161,020621:Lenguas,0206,4,"02:Carne y despojos comestible > 0206:Despojos comestibles de animales de las especies bovina, porcina, ovina, caprina, caballar, asnal o mular, frescos, refrigerados o congelados > 020621:Lenguas"
F160,02062101 : Lenguas.,02062101,5,"02:Carne y despojos comestible > 0206:Despojos comestibles de animales de las especies bovina, porcina, ovina, caprina, caballar, asnal o mular, frescos, refrigerados o congelados > 020621:Lenguas > 02062101 : Lenguas."
P8400,"0206:Despojos comestibles de animales de las especies bovina, porcina, ovina, caprina, caballar, asnal o mular, frescos, refrigerados o congelados",02,3,"02:Carne y despojos comestible > 0206:Despojos comestibles de animales de las especies bovina, porcina, ovina, caprina, caballar, asnal o mular, frescos, refrigerados o congelados"
SP163,020622:Higados,0206,4,"02:Carne y despojos comestible > 0206:Despojos comestibles de animales de las especies bovina, porcina, ovina, caprina, caballar, asnal o mular, frescos, refrigerados o congelados > 020622:Higados"
F162,02062201 : Hígados.,02062201,5,"02:Carne y despojos comestible > 0206:Despojos comestibles de animales de las especies bovina, porcina, ovina, caprina, caballar, asnal o mular, frescos, refrigerados o congelados > 020622:Higados > 02062201 : Hígados."
P8401,"0206:Despojos comestibles de animales de las especies bovina, porcina, ovina, caprina, caballar, asnal o mular, frescos, refrigerados o congelados",02,3,"02:Carne y despojos comestible > 0206:Despojos comestibles de animales de las especies bovina, porcina, ovina, caprina, caballar, asnal o mular, frescos, refrigerados o congelados"
SP165,020629:Los demas,0206,4,"02:Carne y despojos comestible > 0206:Despojos comestibles de animales de las especies bovina, porcina, ovina, caprina, caballar, asnal o mular, frescos, refrigerados o congelados > 020629:Los demas"
F164,02062999 : Los demás.,02062999,5,"02:Carne y despojos comestible > 0206:Despojos comestibles de animales de las especies bovina, porcina, ovina, caprina, caballar, asnal o mular, frescos, refrigerados o congelados > 020629:Los demas > 02062999 : Los demás."
P8402,"0206:Despojos comestibles de animales de las especies bovina, porcina, ovina, caprina, caballar, asnal o mular, frescos, refrigerados o congelados",02,3,"02:Carne y despojos comestible > 0206:Despojos comestibles de animales de las especies bovina, porcina, ovina, caprina, caballar, asnal o mular, frescos, refrigerados o congelados"
SP168,"020630:De la especie porcina, frescos o refrigerados",0206,4,"02:Carne y despojos comestible > 0206:Despojos comestibles de animales de las especies bovina, porcina, ovina, caprina, caballar, asnal o mular, frescos, refrigerados o congelados > 020630:De la especie porcina, frescos o refrigerados"
F166,02063001 : Pieles de cerdo enteras o en recortes  refrigerados  excepto el cuero precocido en trozos (pellets).,02063001,5,"02:Carne y despojos comestible > 0206:Despojos comestibles de animales de las especies bovina, porcina, ovina, caprina, caballar, asnal o mular, frescos, refrigerados o congelados > 020630:De la especie porcina, frescos o refrigerados > 02063001 : Pieles de cerdo enteras o en recortes  refrigerados  excepto el cuero precocido en trozos (pellets)."
